property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,Study room,Servant room,Store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
house,Independent,sector 56,2.95,20233.0,1458.0,Built Up area: 162 (135.45 sq.m.),2,2,0,1.0,North,Undefined,,162.0,,0,0,0,0,0,0,0,729.0
house,unitech uniworld resorts,sector 33,8.0,17778.0,4500.0,Built Up area: 500 (418.06 sq.m.),6,5,3,4.0,NotAvailable,Undefined,,500.0,,0,0,0,0,0,0,0,750.0
house,vatika india next,sector 82,6.5,20062.0,3240.0,Built Up area: 360 (301.01 sq.m.)Carpet area: 300 sq.yards (250.84 sq.m.),4,3,0,2.0,NotAvailable,Undefined,,360.0,300.0,0,0,0,0,0,0,0,810.0
house,Independent,sector 7,3.0,11494.0,2610.0,Built Up area: 2610 (242.48 sq.m.),7,7,0,3.0,NotAvailable,Undefined,,2610.0,,0,0,0,0,0,0,0,372.85714285714283
house,raj villas,sector 52,8.0,25543.0,3132.0,Carpet area: 348 (290.97 sq.m.),6,5,3,4.0,East,Undefined,,,348.0,0,0,0,0,0,0,0,522.0
house,Independent,sector 12,2.75,12343.0,2228.0,Built Up area: 2228 (206.99 sq.m.),6,6,2,2.0,NotAvailable,Undefined,,2228.0,,0,0,0,0,0,0,0,371.3333333333333
house,Independent,sector 7,2.25,16892.0,1332.0,Built Up area: 148 (123.75 sq.m.),5,3,0,2.0,NotAvailable,Undefined,,148.0,,0,0,0,0,0,0,0,266.4
house,Independent,sector 28,1.45,8002.0,1812.0,Built Up area: 1800 (167.23 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),3,2,1,1.0,North,Relatively New,,1800.0,900.0,0,0,0,0,0,0,0,604.0
house,sobha city,sector 108,10.5,14323.0,7331.0,Built Up area: 7331 (681.07 sq.m.),5,4,3,1.0,East,Undefined,,7331.0,,0,0,0,0,0,0,59,1466.2
house,Independent,sector 12,0.38,4222.0,900.0,Plot area 900(83.61 sq.m.),3,3,3,3.0,NotAvailable,Relatively New,,900.0,,0,0,0,0,0,0,0,300.0
house,unitech uniworld resorts,sector 33,10.0,20202.0,4950.0,Plot area 550(51.1 sq.m.),5,6,3,4.0,North-East,Undefined,,550.0,,1,1,0,0,0,0,26,990.0
house,Independent,sector 47,4.6,26620.0,1728.0,Plot area 192(160.54 sq.m.),2,6,3,4.0,NotAvailable,Moderately Old,,1728.0,,0,0,0,0,0,1,51,864.0
house,Independent,sohna road road,0.5,5556.0,900.0,Plot area 900(83.61 sq.m.),2,1,2,1.0,NotAvailable,Moderately Old,,900.0,,0,0,0,0,0,0,0,450.0
house,Independent,sector 39,7.0,10000.0,7000.0,Plot area 350(32.52 sq.m.)Built Up area: 7000 sq.ft. (650.32 sq.m.),10,11,3,4.0,South-East,Relatively New,,7000.0,,0,0,0,1,0,2,38,700.0
house,jacob pura,sector 12,0.35,9722.0,360.0,Built Up area: 360 (33.45 sq.m.),2,1,0,,NotAvailable,Undefined,,360.0,,0,0,0,0,0,0,0,180.0
house,Independent,sector 39,1.6,17937.0,892.0,Plot area 892(82.87 sq.m.),1,1,2,2.0,NotAvailable,Undefined,,892.0,,0,0,0,0,0,0,40,892.0
house,Independent,sector 17,0.29,3255.0,891.0,Plot area 891(82.78 sq.m.),2,1,0,0.0,West,Undefined,,891.0,,0,0,0,0,0,0,0,445.5
house,"nirmal enclave, maruti kunj road",bhondsi,0.24,5333.0,450.0,Plot area 450(41.81 sq.m.),2,2,0,2.0,North,Relatively New,,450.0,,0,0,0,0,0,0,0,225.0
house,ansals palam vihar,sector 2,5.0,12500.0,4000.0,Built Up area: 4000 (371.61 sq.m.),6,4,0,3.0,NotAvailable,Undefined,,4000.0,,0,0,0,0,0,0,0,666.6666666666666
house,Independent,sector 39,1.8,21871.0,823.0,Plot area 900(83.61 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)Carpet area: 720 sq.ft. (66.89 sq.m.),1,1,2,3.0,North-East,Relatively New,,800.0,720.0,0,0,0,0,0,0,0,823.0
house,Independent,sector 11,1.8,8079.0,2228.0,Carpet area: 2228 (206.99 sq.m.),8,5,2,1.0,South,Undefined,,,2228.0,0,0,0,0,0,0,0,278.5
house,Independent,bhondsi,0.44,4251.0,1035.0,Carpet area: 115 (96.15 sq.m.),3,2,1,1.0,NotAvailable,Relatively New,,,115.0,0,0,0,1,1,0,46,345.0
house,greenopolis,sector 89,0.7,5397.0,1297.0,Built Up area: 1297 (120.5 sq.m.),2,2,2,14.0,North-East,Undefined,,1297.0,,0,0,0,0,0,0,0,648.5
house,vipul world,sector 48,3.35,5583.0,6000.0,Built Up area: 6000 (557.42 sq.m.),6,5,3,3.0,South,Undefined,,6000.0,,0,0,0,0,0,0,53,1000.0
house,Independent,sector 4,0.47,3518.0,1336.0,Built Up area: 1350 (125.42 sq.m.),3,4,0,3.0,NotAvailable,Undefined,,1350.0,,0,0,0,0,0,0,0,445.3333333333333
house,Independent,sector 7,1.2,11194.0,1072.0,Built Up area: 1072 (99.59 sq.m.),2,4,2,3.0,NotAvailable,Undefined,,1072.0,,0,0,0,0,0,0,0,536.0
house,Independent,sector 13,9.0,11111.0,8100.0,Plot area 900(83.61 sq.m.),10,5,3,4.0,NotAvailable,Undefined,,900.0,,0,0,0,0,0,0,0,810.0
house,spaze privy,sector 72,3.09,6981.0,4426.0,Built Up area: 3653 (339.37 sq.m.)Carpet area: 2922 sq.ft. (271.46 sq.m.),5,5,3,14.0,East,Relatively New,,3653.0,2922.0,0,1,0,0,0,2,33,885.2
house,satya the hermitage,sector 103,3.15,6702.0,4700.0,Built Up area: 4700 (436.64 sq.m.),4,5,0,12.0,East,Undefined,,4700.0,,0,0,0,0,0,0,61,1175.0
house,Independent,sector 12,1.7,9444.0,1800.0,Built Up area: 200 (167.23 sq.m.)Carpet area: 180 sq.yards (150.5 sq.m.),3,3,0,1.0,NotAvailable,Undefined,,200.0,180.0,0,0,0,0,0,0,0,600.0
house,Independent,sector 1,4.75,10556.0,4500.0,Built Up area: 4500 (418.06 sq.m.),6,7,0,4.0,NotAvailable,Undefined,,4500.0,,0,0,0,0,0,0,0,750.0
house,Independent,sector 9,1.65,18333.0,900.0,Built Up area: 900 (83.61 sq.m.),2,3,0,3.0,NotAvailable,Undefined,,900.0,,0,0,0,0,0,0,0,450.0
house,sare crescent parc royal greens phase 1,sector 92,0.85,4877.0,1743.0,Built Up area: 1743 (161.93 sq.m.),4,4,3,4.0,NotAvailable,Undefined,,1743.0,,0,0,0,0,0,0,0,435.75
house,Independent,vishnu garden,0.74,7400.0,1000.0,Built Up area: 1000 (92.9 sq.m.),3,3,0,2.0,NotAvailable,Undefined,,1000.0,,0,0,0,0,0,0,0,333.3333333333333
house,Independent,sector 1,1.85,16003.0,1156.0,Carpet area: 1156 (107.4 sq.m.),4,3,2,3.0,NotAvailable,Undefined,,,1156.0,0,0,0,0,0,0,0,289.0
house,Independent,sector 3 phase 2,0.4,8000.0,500.0,Built Up area: 500 (46.45 sq.m.)Carpet area: 300 sq.ft. (27.87 sq.m.),2,1,0,1.0,South,Undefined,,500.0,300.0,0,0,0,0,0,0,0,250.0
house,Independent,sector 7,0.69,9103.0,758.0,Built Up area: 758 (70.42 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),1,1,1,2.0,NotAvailable,Undefined,,758.0,500.0,0,0,0,0,0,0,0,758.0
house,anshul,sector 6,0.85,7727.0,1100.0,Carpet area: 1100 (102.19 sq.m.),2,2,0,4.0,North-East,Undefined,,,1100.0,0,0,0,0,0,0,0,550.0
house,Independent,sector 25,13.0,45710.0,2844.0,Plot area 316(264.22 sq.m.),6,8,3,,NotAvailable,Relatively New,,2844.0,,1,1,1,1,0,1,0,474.0
house,Independent,sector 12,1.4,8701.0,1609.0,Plot area 166(138.8 sq.m.),2,2,1,2.0,North-East,Undefined,,166.0,,0,0,0,0,0,0,0,804.5
house,shivpuri,sector 7,2.4,8889.0,2700.0,Plot area 300(250.84 sq.m.),10,5,3,2.0,North,Undefined,,2700.0,,1,1,0,1,0,0,8,270.0
house,Independent,sector 43,3.35,26973.0,1242.0,Plot area 138(115.39 sq.m.),1,1,0,1.0,East,Undefined,,1242.0,,0,0,0,0,0,0,9,1242.0
house,Independent,sector 50,7.0,32407.0,2160.0,Built Up area: 240 (200.67 sq.m.),3,2,0,1.0,NotAvailable,Undefined,,240.0,,0,0,0,0,0,0,0,720.0
house,Independent,sector 41,1.65,13750.0,1200.0,Built Up area: 1200 (111.48 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,1200.0,,0,0,0,0,0,0,0,1200.0
house,Independent,sector 3,0.6,6000.0,1000.0,Built Up area: 1000 (92.9 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,1000.0,,0,0,0,0,0,0,0,1000.0
house,Independent,sector 7,2.43,14890.0,1632.0,Plot area 181.33(151.61 sq.m.)Built Up area: 345 sq.yards (288.46 sq.m.),4,4,2,3.0,South-West,Undefined,,345.0,,1,0,1,1,0,0,38,408.0
house,Independent,sector 3,3.5,9211.0,3800.0,Built Up area: 3800 (353.03 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,3800.0,,0,0,0,0,0,0,0,3800.0
house,Independent,sector 110,0.34,6800.0,500.0,Built Up area: 500 (46.45 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,500.0,,0,0,0,0,0,0,0,500.0
house,Independent,sector 6,0.75,10519.0,713.0,Plot area 713(66.24 sq.m.),2,4,1,3.0,NotAvailable,Moderately Old,,713.0,,0,0,0,0,0,0,62,356.5
house,Independent,sector 3,0.55,7333.0,750.0,Built Up area: 750 (69.68 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,750.0,,0,0,0,0,0,0,0,750.0
house,Independent,sector 28,0.7,8102.0,864.0,Plot area 864(80.27 sq.m.),2,2,0,2.0,North,Undefined,,864.0,,0,0,0,0,0,0,7,432.0
house,Independent,sohna road road,6.25,6944.0,9001.0,Plot area 1000(836.13 sq.m.),3,3,0,1.0,NotAvailable,Moderately Old,,9000.0,,0,0,0,0,0,0,0,3000.3333333333335
house,Independent,sector 12,1.2,14184.0,846.0,Plot area 846(78.6 sq.m.)Built Up area: 846 sq.ft. (78.6 sq.m.),2,4,2,2.0,North,Relatively New,,846.0,,0,0,0,1,0,2,7,423.0
house,Independent,sohna road road,0.49,4261.0,1150.0,Plot area 1150(106.84 sq.m.),2,2,1,3.0,NotAvailable,Undefined,,1150.0,,0,0,0,0,0,0,0,575.0
house,Independent,sector 36,0.75,6938.0,1081.0,Built Up area: 1081 (100.43 sq.m.),3,1,0,1.0,NotAvailable,Undefined,,1081.0,,0,0,0,0,0,0,0,360.3333333333333
house,Independent,sector 26,4.5,33333.0,1350.0,Plot area 150(125.42 sq.m.),5,5,3,2.0,NotAvailable,Undefined,,1350.0,,0,0,0,0,0,0,7,270.0
house,Independent,sector 37d,1.16,7537.0,1539.0,Built Up area: 1535 (142.61 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,1535.0,,0,0,0,0,0,0,0,1539.0
house,Independent,sector 3,0.9,10000.0,900.0,Plot area 900(83.61 sq.m.)Built Up area: 3500 sq.ft. (325.16 sq.m.),3,4,3,3.0,NotAvailable,Moderately Old,,3500.0,,0,0,0,0,1,2,42,300.0
house,suncity avenue 76,sector 76,0.75,10067.0,745.0,Plot area 745(69.21 sq.m.)Built Up area: 745 sq.ft. (69.21 sq.m.),2,2,2,11.0,North-East,New Property,,745.0,,0,0,0,0,0,0,40,372.5
house,sheetla enclave,sector 5,0.96,10000.0,960.0,Plot area 945(87.79 sq.m.),2,4,2,3.0,NotAvailable,Moderately Old,,945.0,,0,0,1,1,0,2,0,480.0
house,sneh vihar,sohna road road,1.35,10000.0,1350.0,Plot area 1350(125.42 sq.m.),5,5,3,4.0,NotAvailable,Relatively New,,1350.0,,0,0,0,0,0,0,0,270.0
house,not applicable,sector 4,0.65,13000.0,500.0,Plot area 500(46.45 sq.m.),2,1,1,3.0,East,Moderately Old,,500.0,,0,0,0,0,0,0,7,250.0
house,Independent,sector 24,11.0,28902.0,3806.0,Plot area 3806.45(353.63 sq.m.)Built Up area: 5000 sq.ft. (464.52 sq.m.),8,11,3,3.0,East,Undefined,,5000.0,,1,1,0,1,1,2,39,475.75
house,adani brahma samsara,sector 60,18.02,28200.0,6390.0,Built Up area: 6390 (593.65 sq.m.),9,12,3,3.0,North-East,Relatively New,,6390.0,,0,1,0,0,0,2,146,710.0
house,Independent,sector 36,0.66,7166.0,921.0,Built Up area: 823 (76.46 sq.m.),2,2,3,4.0,NotAvailable,Undefined,,823.0,,0,0,0,0,0,0,0,460.5
house,Independent,sector 14,4.6,20444.0,2250.0,Built Up area: 2250 (209.03 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,2250.0,,0,0,0,0,0,0,0,2250.0
house,Independent,sector 43,1.9,3909.0,4860.0,Plot area 60(50.17 sq.m.)Built Up area: 60 sq.yards (50.17 sq.m.),3,3,3,3.0,NotAvailable,Undefined,,60.0,,0,0,0,0,0,1,0,1620.0
house,signature global city 63a,sector 63,1.5,6289.0,2385.0,Built Up area: 2385 (221.57 sq.m.),3,3,2,1.0,NotAvailable,Undefined,,2385.0,,0,0,0,0,0,0,0,795.0
house,Independent,sector 11,2.5,17857.0,1400.0,Plot area 1400(130.06 sq.m.)Built Up area: 1850 sq.ft. (171.87 sq.m.),5,4,3,1.0,East,Undefined,,1850.0,,0,0,1,0,0,0,0,280.0
house,rattan vihar rajendra park,dwarka expressway,0.85,14167.0,600.0,Plot area 600(55.74 sq.m.),1,5,3,4.0,NotAvailable,Undefined,,600.0,,0,0,0,0,0,0,0,600.0
house,suncity township,sector 54,2.0,3440.0,5814.0,Plot area 60Built Up area: 60 sq.m.Carpet area: 59 sq.m.,9,9,3,11.0,North,Relatively New,,60.0,59.0,0,1,0,0,0,1,7,646.0
house,Independent,sector 2,0.7,7778.0,900.0,Built Up area: 900 (83.61 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,900.0,,0,0,0,0,0,0,0,900.0
house,Independent,sector 69,0.8,10485.0,763.0,Built Up area: 763 (70.89 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,763.0,,0,0,0,0,0,0,0,763.0
house,Independent,sector 81,0.89,8128.0,1095.0,Built Up area: 1095 (101.73 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,1095.0,,0,0,0,0,0,0,0,1095.0
house,Independent,sector 108,1.34,5000.0,2680.0,Built Up area: 2680 (248.98 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,2680.0,,0,0,0,0,0,0,0,2680.0
house,Independent,sector 12,1.7,8000.0,2125.0,Built Up area: 2000 (185.81 sq.m.),5,5,3,3.0,NotAvailable,Moderately Old,,2000.0,,0,0,0,1,1,0,9,425.0
house,Independent,sector 39,0.34,7556.0,450.0,Built Up area: 450 (41.81 sq.m.),1,1,1,1.0,NotAvailable,Undefined,,450.0,,0,0,0,0,0,0,0,450.0
house,Independent,sector 105,9.9,49500.0,2000.0,Built Up area: 2000 (185.81 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),2,2,2,3.0,North,Undefined,,2000.0,1800.0,0,0,0,0,0,0,0,1000.0
house,Independent,sector 43,2.15,13030.0,1650.0,Built Up area: 1650 (153.29 sq.m.),1,1,0,1.0,NotAvailable,Undefined,,1650.0,,0,0,0,0,0,0,0,1650.0
house,Independent,sector 3,0.8,8155.0,981.0,Plot area 109(91.14 sq.m.),2,4,1,2.0,NotAvailable,Moderately Old,,981.0,,0,0,0,0,0,0,0,490.5
house,Independent,sector 24,2.6,24074.0,1080.0,Plot area 120(100.34 sq.m.),4,4,3,4.0,NotAvailable,Relatively New,,1080.0,,1,0,1,1,0,1,0,270.0
house,project mianwali colony,sector 12,2.0,14815.0,1350.0,Built Up area: 1350 (125.42 sq.m.),5,5,2,3.0,East,Undefined,,1350.0,,0,0,0,0,0,0,0,270.0
house,nitin vihar,sector 33,0.85,9444.0,900.0,Plot area 900(83.61 sq.m.),3,2,0,1.0,West,Relatively New,,900.0,,0,0,0,0,0,0,15,300.0
house,sector 15 part 2 rwa,sector 15,10.0,22222.0,4500.0,Plot area 502(419.74 sq.m.),5,5,2,2.0,East,Undefined,,4518.0,,0,0,0,0,0,0,49,900.0
house,Independent,sector 24,3.5,32407.0,1080.0,Plot area 120(100.34 sq.m.),2,4,3,3.0,North-West,Undefined,,1080.0,,0,0,0,0,0,0,15,540.0
house,Independent,sector 4,0.55,6815.0,807.0,Built Up area: 75,2,1,1,1.0,NotAvailable,Moderately Old,,75.0,,0,0,0,0,0,0,0,403.5
house,Independent,sector 7,6.5,15046.0,4320.0,Plot area 480(401.34 sq.m.),3,2,3,,NotAvailable,Undefined,,4320.0,,0,0,0,0,0,0,9,1440.0
house,Independent,sector 28,1.39,11583.0,1200.0,Plot area 540(50.17 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,1,3.0,North-East,Undefined,,1450.0,1200.0,0,0,1,0,0,0,37,600.0
house,Independent,sector 12,0.7,6034.0,1160.0,Plot area 1160(107.77 sq.m.),3,3,0,1.0,North-East,Relatively New,,1160.0,,0,0,0,0,0,0,23,386.6666666666667
house,Independent,sector 8,0.59,10085.0,585.0,Plot area 585(54.35 sq.m.),2,2,2,2.0,NotAvailable,Moderately Old,,585.0,,0,0,0,0,1,0,7,292.5
house,Independent,sector 53,4.0,17778.0,2250.0,Plot area 250(209.03 sq.m.),5,5,2,3.0,NotAvailable,Relatively New,,2250.0,,1,0,0,0,0,0,23,450.0
house,Independent,sector 50,12.5,40611.0,3078.0,Plot area 342(285.96 sq.m.),6,5,3,4.0,East,Moderately Old,,3078.0,,1,1,0,1,0,2,23,513.0
house,u block dlf phase 3 road no 21,sector 24,1.6,3292.0,4860.0,Plot area 60(50.17 sq.m.),7,5,3,4.0,NotAvailable,Undefined,,540.0,,0,0,0,0,0,0,0,694.2857142857143
house,dlf city plots phase 3,sector 24,1.6,3292.0,4860.0,Plot area 540(50.17 sq.m.)Built Up area: 540 sq.ft. (50.17 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),8,5,3,4.0,East,Undefined,,540.0,500.0,0,0,0,0,0,0,8,607.5
house,Independent,sector 12,2.9,10741.0,2700.0,Plot area 2700(250.84 sq.m.),7,7,3,2.0,South-West,Undefined,,2700.0,,0,0,0,0,0,0,7,385.7142857142857
house,palam vihar extension west zone rwa,sector 2,0.4,4444.0,900.0,Plot area 900(83.61 sq.m.),3,4,2,2.0,West,Moderately Old,,900.0,,0,0,0,0,0,0,36,300.0
house,Independent,sector 39,1.7,17989.0,945.0,Plot area 900(83.61 sq.m.),2,2,3,3.0,NotAvailable,Moderately Old,,900.0,,0,1,1,0,0,0,45,472.5
house,ss aaron ville,sector 49,6.75,19737.0,3420.0,Plot area 380(317.73 sq.m.),5,4,2,2.0,North,Undefined,,3420.0,,1,1,1,0,0,0,78,684.0
house,Independent,sohna road road,5.5,15714.0,3500.0,Plot area 1200(1003.35 sq.m.)Built Up area: 3500 sq.yards (2926.45 sq.m.),3,3,3,2.0,West,Moderately Old,,3500.0,,1,1,0,1,1,0,49,1166.6666666666667
house,landmark house,sector 43,2.75,25463.0,1080.0,Plot area 120(100.34 sq.m.),3,3,1,2.0,South-East,Moderately Old,,1080.0,,0,0,0,1,0,0,21,360.0
house,Independent,sector 7,0.27,12000.0,225.0,Plot area 225(20.9 sq.m.),2,2,1,2.0,North-East,Moderately Old,,225.0,,0,0,0,0,0,0,12,112.5
house,Independent,sector 3 phase 3 extension,0.7,7007.0,999.0,Plot area 111(92.81 sq.m.),2,3,1,1.0,North,Relatively New,,999.0,,0,0,1,1,0,0,29,499.5
house,Independent,sohna road road,0.95,8920.0,1065.0,Plot area 1065(98.94 sq.m.),3,10,3,3.0,NotAvailable,Undefined,,1065.0,,0,0,0,0,0,0,0,355.0
house,Independent,sector 26,8.1,35294.0,2295.0,Plot area 255(213.21 sq.m.),5,5,2,4.0,East,Undefined,,2295.0,,0,0,0,0,0,0,42,459.0
house,international city by sobha phase 2,sector 109,7.0,12963.0,5400.0,Plot area 600(501.68 sq.m.),4,4,3,2.0,West,Relatively New,,5400.0,,0,0,0,0,0,2,102,1350.0
house,Independent,sector 104,0.6,5128.0,1170.0,Plot area 130(108.7 sq.m.),4,3,1,2.0,North,Moderately Old,,1170.0,,0,0,0,0,0,0,0,292.5
house,palam vihar extension west zone rwa,sector 2,0.65,5778.0,1125.0,Plot area 1125(104.52 sq.m.),2,2,1,1.0,North,Moderately Old,,1125.0,,0,0,1,0,0,0,23,562.5
house,Independent,sector 17b,7.2,15926.0,4521.0,Plot area 420,4,4,2,1.0,NotAvailable,Undefined,,4494.0,,0,1,1,0,0,0,0,1130.25
house,Independent,sector 12,1.5,11111.0,1350.0,Plot area 150(125.42 sq.m.),5,5,2,3.0,NotAvailable,Undefined,,1350.0,,0,0,0,0,0,0,16,270.0
house,nirvana country,sector 50,10.0,14286.0,7000.0,Built Up area: 7000 (650.32 sq.m.),5,7,2,4.0,East,Moderately Old,,7000.0,,0,1,0,0,0,1,0,1400.0
house,dlf city plots phase 2,sector 25,15.5,34307.0,4518.0,Plot area 502(419.74 sq.m.),5,6,3,3.0,East,Moderately Old,,4518.0,,1,1,1,1,0,0,144,903.6
house,dlf city plots phase 4,sector 28,9.54,29444.0,3240.0,Plot area 360(301.01 sq.m.),6,5,3,3.0,North,New Property,,3240.0,,1,1,1,1,0,0,153,540.0
house,dlf city plots phase 2,sector 25,10.55,39074.0,2700.0,Plot area 300(250.84 sq.m.),5,6,3,3.0,East,Moderately Old,,2700.0,,1,1,1,1,0,0,131,540.0
house,dlf city plots,sector 26,17.3,38737.0,4466.0,Plot area 502(419.74 sq.m.),6,7,3,3.0,North,Undefined,,4518.0,,1,1,1,1,0,2,124,744.3333333333334
house,Independent,sector 2,3.65,23443.0,1557.0,Plot area 173(144.65 sq.m.),3,9,3,3.0,West,Undefined,,1557.0,,0,1,0,1,0,2,116,519.0
house,Independent,sector 26,18.9,41833.0,4518.0,Plot area 502(419.74 sq.m.),6,8,2,3.0,North-East,Relatively New,,4518.0,,1,1,1,1,0,2,120,753.0
house,Independent,sector 41,9.0,27778.0,3240.0,Plot area 360(301.01 sq.m.),8,5,3,3.0,NotAvailable,Undefined,,3240.0,,0,1,1,1,0,2,26,405.0
house,Independent,sector 40,2.15,23889.0,900.0,Plot area 100(83.61 sq.m.),3,3,3,3.0,NotAvailable,Moderately Old,,900.0,,1,0,1,1,0,0,45,300.0
house,Independent,sector 51,2.25,2778.0,8100.0,Plot area 100(83.61 sq.m.),6,3,3,3.0,North-West,Relatively New,,900.0,,0,0,0,0,0,0,54,1350.0
house,experion windchants,sector 112,7.46,10260.0,7271.0,Built Up area: 6350 (589.93 sq.m.),4,4,3,2.0,East,Relatively New,,6350.0,,0,1,0,1,0,2,62,1817.75
house,nirvana cedar crest,sector 50,3.99,8867.0,4500.0,Plot area 4500(418.06 sq.m.),4,5,3,4.0,North-East,Undefined,,4500.0,,0,1,0,1,0,2,112,1125.0
house,dlf city plots phase 2,sector 25,6.5,36111.0,1800.0,Plot area 200(167.23 sq.m.),5,5,3,3.0,East,Undefined,,1800.0,,1,1,1,1,0,2,134,360.0
house,kothi,sector 17b,6.95,15444.0,4500.0,Plot area 500(418.06 sq.m.)Built Up area: 3500 sq.yards (2926.45 sq.m.),4,4,3,2.0,NotAvailable,Undefined,,3500.0,,1,1,1,1,0,0,33,1125.0
house,international city by sobha phase 2,sector 109,7.0,11240.0,6228.0,Plot area 692(578.6 sq.m.),5,5,3,2.0,South,Relatively New,,6228.0,,0,1,0,0,0,0,129,1245.6
house,birla navya,sector 63a,3.85,15437.0,2494.0,Carpet area: 2494 (231.7 sq.m.),3,3,3,4.0,NotAvailable,New Property,,,2494.0,0,1,0,0,0,2,160,831.3333333333334
house,vatika signature villas,sector 82,3.2,14350.0,2230.0,Plot area 2160(200.67 sq.m.),3,4,3,1.0,NotAvailable,Undefined,,2160.0,,1,1,1,1,0,0,66,743.3333333333334
house,malibu towne,sector 47,8.81,27191.0,3240.0,Plot area 360(301.01 sq.m.),8,6,3,3.0,East,Moderately Old,,3240.0,,1,1,0,0,1,2,27,405.0
house,Independent,sector 55,1.45,26852.0,540.0,Plot area 60(5.57 sq.m.),1,4,3,4.0,East,Relatively New,,60.0,,0,0,1,0,0,0,70,540.0
house,Independent,sector 26,8.9,32963.0,2700.0,Plot area 300(250.84 sq.m.),4,4,3,2.0,South-East,Undefined,,2700.0,,1,1,1,1,0,0,82,675.0
house,dlf city plots phase 2,sector 25,6.5,33592.0,1935.0,Plot area 215(179.77 sq.m.),3,9,3,3.0,West,Undefined,,1935.0,,1,1,1,1,0,2,142,645.0
house,Independent,sector 45,4.49,24455.0,1836.0,Plot area 204(170.57 sq.m.),3,9,3,3.0,North-West,Moderately Old,,1836.0,,0,0,0,0,1,2,90,612.0
house,vipul tatvam villa,sector 48,22.0,26667.0,8250.0,Plot area 1000(836.13 sq.m.),5,6,3,3.0,NotAvailable,Moderately Old,,1000.0,,0,1,0,0,0,0,54,1650.0
house,international city by sobha phase 2,sector 109,9.5,26389.0,3600.0,Plot area 400(334.45 sq.m.),5,5,3,2.0,South,Relatively New,,3600.0,,1,1,1,1,0,0,133,720.0
house,vatika india next,sector 82,7.0,21605.0,3240.0,Plot area 360(33.45 sq.m.)Built Up area: 3900 sq.ft. (362.32 sq.m.)Carpet area: 3743 sq.ft. (347.74 sq.m.),4,4,3,3.0,North-East,Relatively New,,3900.0,3743.0,0,1,0,0,0,1,105,810.0
house,Independent,sector 14,4.15,18444.0,2250.0,Plot area 250(209.03 sq.m.),5,4,2,2.0,North-West,Undefined,,2250.0,,0,0,0,0,0,2,51,450.0
house,Independent,sector 23,2.9,11600.0,2500.0,Plot area 2500(232.26 sq.m.),4,4,3,2.0,NotAvailable,Relatively New,,2500.0,,0,1,0,0,0,2,43,625.0
house,emaar mgf marbella,sector 66,12.0,38095.0,3150.0,Plot area 350(292.64 sq.m.),5,6,3,4.0,North-East,Undefined,,3150.0,,0,1,0,1,0,0,38,630.0
house,tata primanti,sector 72,8.5,13492.0,6300.0,Plot area 6300(585.29 sq.m.),5,6,3,10.0,East,Relatively New,,6300.0,,1,1,1,1,0,2,145,1260.0
house,Independent,sector 41,11.0,33951.0,3240.0,Plot area 360(301.01 sq.m.),4,4,2,3.0,East,Undefined,,3240.0,,1,1,0,1,0,0,35,810.0
house,central park flower valley cerise floors,sector 33,1.35,11157.0,1210.0,Built Up area: 1210 (112.41 sq.m.),2,2,2,4.0,East,Undefined,,1210.0,,1,0,0,0,0,1,107,605.0
house,Independent,sector 4,1.9,8444.0,2250.0,Plot area 250(209.03 sq.m.)Carpet area: 190 sq.yards (158.86 sq.m.),4,3,2,2.0,North-East,Moderately Old,,,190.0,0,0,1,1,0,2,46,562.5
house,Independent,sector 56,3.25,21495.0,1512.0,Plot area 168(140.47 sq.m.),5,6,3,4.0,East,Relatively New,,1512.0,,0,0,0,1,1,2,27,302.4
house,dlf city plots,sector 26,19.0,42054.0,4518.0,Plot area 502(419.74 sq.m.),6,6,3,2.0,East,Relatively New,,4518.0,,1,1,0,0,0,2,121,753.0
house,Independent,sector 25,7.3,14038.0,5200.0,Plot area 215(179.77 sq.m.)Built Up area: 5800 sq.yards (4849.54 sq.m.)Carpet area: 5200 sq.yards (4347.86 sq.m.),9,9,2,3.0,North-West,Relatively New,,5800.0,5200.0,0,1,1,0,0,2,109,577.7777777777778
