property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,Study room,Servant room,Store room,pooja room,others,furnishing_type,luxury_score
flat,eldeco accolade,sohna road,1.35,6136.0,3,3,3,2.0,Relatively New,1980.0,0,1,0,0,0,0,72
flat,tulip violet,sector 69,1.65,8872.0,3,3,2,1.0,Relatively New,1578.0,0,0,0,0,0,2,69
flat,bptp park generations,sector 37d,1.5,9868.0,3,2,3+,17.0,Relatively New,1672.0000000000002,0,0,0,0,0,0,42
flat,spaze privy,sector 72,1.9,9620.0,3,3,3,10.0,Moderately Old,2172.5,0,1,0,0,0,2,31
flat,central park resorts,sector 48,15.0,22388.0,5,6,3+,17.0,Relatively New,6030.0,1,1,0,1,0,1,45
flat,puri diplomatic greens,sector 111,3.9,13000.0,4,5,3+,6.0,Relatively New,2977.5,0,1,0,0,0,1,160
flat,breez global heights,sohna road,0.46,4842.0,2,2,2,4.0,Relatively New,800.0,0,0,0,0,0,1,93
flat,shri ram apartments,sector 4,0.32,3368.0,2,2,1,4.0,Relatively New,855.0,0,0,0,0,0,2,7
flat,breez global hill view,sohna road,0.42,7174.0,2,2,1,18.0,Relatively New,526.9036689000001,0,0,0,0,0,0,44
flat,dlf the arbour,sector 63,7.8,19747.0,4,4,0,6.0,Relatively New,3950.0,0,0,0,0,0,0,61
flat,bsf chs,gwal pahari,0.95,5937.0,3,3,3,13.0,Relatively New,1440.0,0,0,0,0,0,0,37
flat,kibithu villas,sector 48,3.45,12777.0,4,4,3+,2.0,Moderately Old,2430.0,0,0,0,0,0,0,0
flat,tulip orange,sector 70,1.1,8148.0,3,2,2,5.0,Relatively New,1350.0,0,0,0,0,0,0,0
flat,hsiidc sidco shivalik apartments,manesar,0.85,5102.0,3,2,2,5.0,Moderately Old,1832.6000000000001,0,0,0,0,0,0,0
flat,tarc maceo,sector 91,0.95,5954.0,2,2,2,10.0,Relatively New,1441.0000000000002,0,0,0,0,0,0,77
flat,dnha group housing society,manesar,0.75,4518.0,3,2,2,5.0,Moderately Old,1826.0000000000002,0,0,0,0,0,0,0
flat,nbcc heights,sector 89,0.75,6578.0,2,2,2,6.0,Moderately Old,1254.0,0,0,0,0,0,0,0
flat,vatika gurgaon,sector 83,1.4,6628.0,3,3,2,7.0,Relatively New,1908.5000000000002,0,0,0,0,0,2,74
flat,malibu towers,sector 47,2.45,10698.0,3,4,2,1.0,Moderately Old,2061.0,1,0,0,0,0,2,42
flat,supertech hues,sector 68,1.0,8474.0,2,2,3,23.0,Relatively New,1062.0,0,0,0,0,0,0,49
flat,m3m soulitude,sector 89,1.25,8784.0,3,3,2,3.0,New Property,1280.7,1,0,0,0,0,0,49
flat,tulip purple,sector 69,2.6,10833.0,4,4,3+,4.0,Moderately Old,2640.0,0,1,0,0,0,0,37
flat,park view apartments,sector 15,1.6,11034.0,3,3,3+,2.0,Moderately Old,1305.0,0,0,0,1,0,0,56
flat,tulip petals,sector 89,1.1,7097.0,3,2,3,4.0,Relatively New,1550.0,0,0,0,0,0,0,0
flat,ansal plaza,sector 2,1.0,10000.0,2,3,0,1.0,Moderately Old,1000.0,0,0,0,0,0,0,0
flat,krisumi waterfall residences,sector 36a,3.65,14381.0,3,3,2,17.0,New Property,2791.8,0,0,0,0,0,0,31
flat,chd avenue,sector 71,1.4,7945.0,3,3,2,1.0,Moderately Old,1585.8,0,0,0,1,0,2,125
flat,smart world orchard,sector 61,2.6,14723.0,3,3,2,2.0,New Property,1793.0000000000002,0,0,0,0,0,0,47
flat,m3m skywalk,sector 74,1.6,11379.0,2,2,2,28.0,Relatively New,1546.6000000000001,0,0,0,0,0,0,15
flat,vatika city homes,sector 83,0.75,5660.0,2,2,2,3.0,Relatively New,1457.5000000000002,0,0,0,0,0,2,49
flat,emaar the palm drive,sector 66,3.9,18636.0,3,4,3,2.0,Relatively New,2200.0,0,0,0,0,0,0,0
flat,m3m sky lofts,sector 71,1.0,11500.0,1,1,1,9.0,Moderately Old,869.0,0,0,0,0,0,0,77
flat,raheja vedaanta,sector 108,0.7,4522.0,2,2,3,1.0,Relatively New,1548.0,0,0,0,0,0,0,0
flat,ashiana anmol,sohna road,0.9,7059.0,2,2,2,8.0,Relatively New,1275.0,0,0,0,0,0,0,0
flat,sidhartha ncr one phase,sector 95,0.6,4800.0,2,2,3,10.0,Relatively New,1250.0,0,0,0,0,0,0,0
flat,chintels paradiso,sector 109,1.97,7490.0,4,4,2,11.0,Relatively New,2893.0000000000005,0,1,0,1,0,0,49
flat,ild grand,sector 37c,1.35,7142.0,3,3,0,1.0,New Property,1820.0,0,0,0,0,0,0,60
flat,ramprastha the edge towers,sector 37d,0.75,5319.0,2,2,3,19.0,Moderately Old,1410.0,0,0,0,0,0,0,63
flat,pioneer park,sector 61,1.6,11594.0,2,2,2,21.0,Relatively New,1242.0,0,1,0,0,0,0,105
flat,trisara our homes 3,sohna road,0.4,6561.0,2,2,1,0.0,Relatively New,541.8000000000001,0,0,0,0,0,2,90
flat,ashiana anmol,sohna road,0.99,8215.0,2,2,2,6.0,Relatively New,1067.75,0,0,0,0,0,0,49
flat,paras dews,sector 106,2.1,8917.0,4,6,3+,6.0,Relatively New,2590.5,0,1,0,0,1,0,60
flat,umang monsoon breeze,sector 78,0.69,5390.0,2,2,2,11.0,Moderately Old,1152.0,0,0,0,0,0,0,60
flat,m3m soulitude,sector 89,1.0,9066.0,2,2,2,2.0,New Property,992.7,1,0,0,0,0,0,49
flat,signature global park 4,sector 36,0.85,11333.0,3,2,3,1.0,Relatively New,675.0,0,0,0,0,0,0,33
flat,hcbs sports ville,sohna road,0.32,4301.0,2,2,1,3.0,Relatively New,744.000768,0,0,0,0,0,0,109
flat,raheja the vedaanta floors,sector 108,0.7,4521.0,2,2,3,1.0,Moderately Old,1393.2,0,0,0,0,0,2,0
flat,kamal residence,sohna road,0.4,7633.0,2,2,1,0.0,Relatively New,471.6,0,0,0,0,1,2,16
flat,m3m soulitude,sector 89,1.42,9978.0,3,3,2,3.0,New Property,1280.7,0,0,0,0,0,0,15
flat,rof ananda,sector 95,0.38,5899.0,2,2,2,5.0,Relatively New,579.7005984,1,0,0,0,0,0,83
flat,gls arawali homes,sohna road,0.26,4513.0,2,2,2,4.0,Relatively New,518.4,0,0,0,0,0,0,42
flat,avl 36 gurgaon,sector 36a,0.5,8333.0,1,1,1,5.0,Relatively New,600.0,0,0,0,0,0,0,0
flat,tata primanti,sector 72,6.5,15294.0,4,4,3+,0.0,Relatively New,4675.0,1,1,0,1,0,0,67
flat,bestech altura,sector 79,1.9,9000.0,3,4,2,11.0,Relatively New,1935.0,0,1,0,0,0,0,49
flat,eldeco accolade,sohna road,0.85,6724.0,2,2,3,10.0,Relatively New,1023.7,0,0,0,0,0,0,72
flat,adarsh nagar,sector 12,0.65,6190.0,3,3,1,1.0,Relatively New,945.0,0,0,0,0,0,2,42
flat,g l s arawali homes,sohna road,0.26,4513.0,2,2,2,1.0,Moderately Old,633.6,0,0,0,0,0,0,0
flat,gls arawali homes,sohna road,0.35,6076.0,2,2,2,12.0,Relatively New,633.6,0,0,0,0,0,0,42
flat,ild greens,sector 37c,1.05,7500.0,3,3,3,4.0,Relatively New,1500.0,0,0,0,0,0,2,5
flat,piedmont taksila heights,sector 37c,0.9,5855.0,3,3,3,9.0,Moderately Old,1537.0,0,0,0,0,0,2,94
flat,dlf the arbour,sector 63,8.5,21519.0,4,4,0,27.0,Relatively New,3950.0,0,0,0,0,0,0,61
flat,suncity avenue 76,sector 76,0.75,10204.0,2,2,2,11.0,Under Construction,808.5000000000001,0,0,0,0,0,0,57
flat,ats marigold,sector 89,1.5,8571.0,3,3,3,2.0,New Property,1575.0,0,0,0,0,1,0,49
flat,godrej summit,sector 104,1.75,7530.0,4,5,3+,1.0,Relatively New,2091.6,0,1,0,0,0,0,60
flat,bestech altura,sector 79,1.9,8837.0,3,4,3,11.0,Under Construction,2365.0,0,0,0,0,0,0,96
flat,godrej nature plus serenity,sector 33,1.45,8677.0,3,2,3,3.0,Relatively New,1838.1000000000001,0,0,0,0,0,0,49
flat,conscient elevate,sector 59,4.02,17500.0,3,3,1,3.0,Under Construction,2065.5,0,0,0,0,0,0,31
flat,sare crescent parc royal greens phase 1,sector 92,0.5,5000.0,2,2,3,2.0,Relatively New,1000.0,0,0,0,0,0,0,0
flat,emaar mgf the palm drive,sector 66,3.98,18090.0,3,4,3+,2.0,Moderately Old,2420.0,0,1,0,0,0,2,123
flat,signature global park,sohna road,0.55,7355.0,2,2,3,4.0,Relatively New,670.5,0,0,0,0,0,0,80
flat,godrej,sector 79,1.47,16256.0,2,2,3,9.0,Relatively New,75.60900000000001,1,0,0,0,0,0,99
flat,lotus homz,sector 111,0.7,10057.0,2,2,2,8.0,Relatively New,626.4,0,0,0,0,0,0,68
flat,breez global hill view,sohna road,2.6,46917.0,2,2,2,6.0,Relatively New,498.71301479999994,0,0,0,0,0,0,42
flat,smart world gems,sector 89,1.1,9972.0,2,2,2,3.0,New Property,992.7,0,0,1,0,0,0,77
flat,krisumi waterfall residences,sector 36a,2.2,14874.0,2,2,2,23.0,New Property,1626.9,0,0,0,0,0,0,15
flat,rof ananda,sector 95,0.55,5500.0,3,2,2,14.0,Relatively New,885.25,1,0,0,0,0,1,30
flat,rof ananda,sector 95,0.55,8527.0,3,2,2,14.0,Relatively New,840.25,1,0,0,0,0,2,81
flat,smart world gems,sector 89,1.16,8151.0,3,3,2,3.0,Relatively New,1280.7,1,0,0,0,0,0,68
flat,pareena mi casa,sector 68,1.1,9020.0,2,2,3,13.0,Relatively New,1236.0,0,0,0,0,0,0,106
flat,godrej nature plus,sector 33,1.2,13369.0,2,2,0,11.0,Under Construction,68.796,0,0,0,0,0,0,56
flat,antriksh green,sector 45,2.25,7826.0,4,4,2,9.0,Moderately Old,2587.5,0,1,0,0,0,1,23
flat,whiteland the aspen,sector 76,3.35,17615.0,3,4,3+,5.0,Relatively New,1710.0,0,1,0,0,0,1,151
flat,bestech altura,sector 79,2.69,12500.0,3,4,3+,3.0,Relatively New,2365.0,0,1,0,0,0,0,49
flat,ansal height 86,sector 86,0.8,5882.0,2,2,0,1.0,Relatively New,1360.0,0,0,0,0,0,0,0
flat,ramsons kshitij,sector 95,0.35,5495.0,2,2,0,5.0,Relatively New,637.0,0,0,0,0,0,0,0
flat,vipul lavanya,sector 81,0.6,6666.0,2,2,1,0.0,Under Construction,990.0000000000001,0,0,0,0,0,0,0
flat,breez global heights,sohna road,0.46,6478.0,2,2,2,6.0,Relatively New,639.0,0,0,0,0,0,1,49
flat,conscient heritage max,sector 102,2.5,11633.0,3,4,3+,25.0,Relatively New,2363.9,1,1,0,0,0,2,56
flat,vipul lavanya,sector 81,0.6,6666.0,2,2,1,0.0,Relatively New,810.0,0,0,0,0,0,0,49
flat,pareena mi casa,sector 68,1.0,8163.0,2,2,2,16.0,Relatively New,1102.5,0,1,0,0,0,0,65
flat,ashiana anmol,sohna road,0.93,7294.0,2,2,2,9.0,Under Construction,1000.0,0,0,0,0,1,0,31
flat,smart world orchard,sector 61,2.54,15500.0,3,3,3,2.0,New Property,1476.0,0,0,1,0,0,0,16
flat,ansal sushant residency,sector 57,1.5,6775.0,3,2,3+,1.0,Moderately Old,221.4,0,0,0,0,0,0,87
flat,shree vardhman flora,sector 90,0.7,5177.0,2,2,3,9.0,Relatively New,1487.2,1,0,0,0,0,0,97
flat,m3m heights,sector 65,2.78,15200.0,3,3,3,44.0,Relatively New,2010.8000000000002,0,0,0,0,0,0,56
flat,mvn athens,sohna road,0.25,5198.0,2,2,0,0.0,Relatively New,481.0,0,0,0,0,0,0,37
flat,sare crescent parc,sector 92,0.9,4260.0,4,5,3+,3.0,Relatively New,2194.5,0,1,0,0,0,0,0
flat,shree vardhman flora,sector 90,0.96,5120.0,3,4,3,3.0,Relatively New,2062.5,0,1,0,0,0,0,106
flat,ramprastha skyz,sector 37d,1.2,6000.0,3,2,1,9.0,Under Construction,1900.0,0,1,0,0,1,0,53
flat,m3m woodshire,sector 107,0.9,6590.0,2,2,3+,10.0,Relatively New,1502.6000000000001,0,0,0,0,1,2,49
flat,rof aalayas,sector 102,0.45,6000.0,1,1,2,6.0,Relatively New,750.0,0,0,0,0,0,0,0
flat,global hill view,sector 11,0.36,5150.0,2,2,0,15.0,Relatively New,699.0,0,0,0,0,0,0,0
flat,paras quartier,gwal pahari,5.9,11028.0,4,4,3+,0.0,Moderately Old,5350.0,0,0,0,0,0,0,63
flat,gls arawali homes,sohna road,0.32,6722.0,2,1,0,0.0,Relatively New,476.0,0,0,0,0,0,0,0
flat,ild grand,sector 37c,1.2,6593.0,3,3,3,7.0,Relatively New,2002.0000000000002,0,0,0,0,0,0,24
flat,sidhartha ncr greens,sector 95,0.56,5656.0,2,2,3,13.0,Relatively New,1089.0,0,0,0,0,0,0,8
flat,mapsko mount ville,sector 79,1.4,9395.0,3,3,3,2.0,Relatively New,1341.0,0,0,0,0,0,2,112
flat,cghs hewo apartments,sector 31,1.25,11574.0,2,2,2,2.0,Moderately Old,972.0,0,0,0,0,0,0,28
flat,godrej nature plus,sector 33,1.5,10200.0,2,2,3+,2.0,Relatively New,1246.5,0,0,0,0,0,0,87
flat,m3m the marina,sector 68,2.22,14322.0,3,2,3,4.0,Relatively New,1705.0000000000002,0,0,0,0,0,0,44
flat,valley view estate,valley view estate,1.5,8278.0,4,4,3+,9.0,Moderately Old,1630.8,1,1,0,0,1,0,135
flat,mapsko mount ville,sector 79,1.85,9641.0,3,4,3,21.0,Relatively New,1996.5000000000002,0,1,0,1,0,0,49
flat,smart world orchard,sector 61,1.6,13913.0,2,2,2,4.0,Under Construction,1035.0,0,0,0,0,0,0,16
flat,raheja vedas,sector 108,2.15,4134.0,3,4,3+,12.0,Relatively New,4600.0,1,0,0,0,0,0,0
flat,gls arawali homes,sohna road,0.3,6243.0,2,2,2,4.0,Relatively New,528.0885000000001,0,0,0,0,0,1,120
flat,espire south,sector 68,1.32,9050.0,2,2,2,9.0,Relatively New,1460.0,0,0,0,0,0,0,0
flat,adani brahma samsara vilasa,sector 63,3.0,16666.0,3,3,3,3.0,Relatively New,1620.0,0,0,0,0,0,0,24
flat,smart world gems,sector 89,1.2,8432.0,3,3,2,3.0,New Property,1423.0,1,0,0,0,1,0,37
flat,godrej nature plus serenity,sector 33,1.39,11583.0,3,2,3+,23.0,Relatively New,1080.0,0,0,0,0,0,0,105
flat,m3m skycity,sector 65,3.0,16411.0,3,3,3,17.0,Under Construction,2010.8000000000002,0,0,0,0,0,0,99
flat,nbcc heights,sector 89,1.5,7058.0,3,3,3,8.0,Relatively New,2337.5,1,1,0,0,0,0,105
flat,the castle society,sector 56,2.0,8695.0,4,4,2,4.0,Under Construction,2530.0,0,0,0,0,0,0,0
flat,essel towers,mehrauli   road,2.75,12500.0,4,5,3+,8.0,Relatively New,2200.0,1,1,0,0,0,1,128
flat,lotus homz,sector 111,0.36,8888.0,1,1,1,10.0,Relatively New,364.5,0,0,0,0,0,0,44
flat,shreeram apartment ii,sector 4,0.21,4666.0,1,1,1,2.0,Relatively New,405.0,0,0,0,0,0,0,7
flat,zara aavaas,sector 104,0.26,7807.0,1,1,2,0.0,Relatively New,301.0,0,0,0,0,0,0,91
flat,m3m woodshire,sector 107,1.8,7623.0,3,4,3+,2.0,Relatively New,1921.3500000000004,0,1,0,0,0,0,129
flat,krisumi waterfall residences,sector 36a,4.1,15500.0,3,4,3,30.0,New Property,2284.2000000000003,1,0,0,0,0,1,49
flat,godrej,sector 79,1.3,8269.0,2,2,3,3.0,Relatively New,1729.2,1,0,0,0,0,0,49
flat,the roselia 2,sector 95,0.45,6475.0,2,2,2,19.0,Relatively New,695.0,0,0,0,0,0,0,0
flat,signature global solera,sector 107,0.6,8000.0,3,2,2,8.0,Relatively New,750.0,0,0,0,0,0,0,55
flat,signature global solera,sector 107,0.4,6644.0,2,2,1,7.0,Relatively New,577.7,0,0,0,0,0,2,55
flat,ambience creacions,sector 22,1.99,14420.0,2,2,2,9.0,Relatively New,1285.0,1,1,0,1,0,0,20
flat,ambience creacions,sector 22,1.99,15546.0,2,2,2,9.0,Relatively New,1285.0,0,0,0,0,0,0,49
flat,ashiana mulberry,sohna road,0.74,6016.0,2,2,3+,12.0,Relatively New,1107.0,0,0,0,0,0,0,71
flat,m3m soulitude,sector 89,1.28,8827.0,3,3,2,4.0,Relatively New,1305.0,1,0,0,0,0,0,114
flat,smart world orchard,sector 61,1.6,13913.0,2,2,2,4.0,New Property,1035.0,1,0,0,0,1,0,29
flat,ace palm floors,sector 89,0.97,7863.0,2,2,2,1.0,Relatively New,1110.6000000000001,1,0,0,0,0,0,28
flat,umang winter hills,sector 77,0.86,6408.0,2,2,2,16.0,Relatively New,1476.2,0,0,0,0,0,2,79
flat,aipl zen residences,sector 70a,1.25,9904.0,2,2,2,19.0,New Property,1135.8,0,0,0,0,0,0,42
flat,birla navya,sector 63a,3.23,26875.0,3,3,3,4.0,New Property,1722.5,0,1,0,0,0,0,52
flat,signature global solera,sector 107,0.25,7862.0,1,1,0,0.0,Relatively New,318.0,0,0,0,0,0,0,55
flat,capital residences 360,sector 70a,1.1,7586.0,2,2,3+,8.0,Relatively New,1595.0000000000002,0,0,0,0,0,0,60
flat,signature global synera,sector 81,0.48,8450.0,2,2,1,7.0,Relatively New,616.95,0,0,0,0,0,2,70
flat,m3m skycity,sector 65,1.8,13700.0,2,2,3,13.0,New Property,1179.0,0,0,0,0,0,0,73
flat,dlf the arbour,sector 63,7.9,20000.0,4,4,3+,34.0,Relatively New,3950.0,0,0,0,0,0,0,61
flat,ild greens,sector 37c,0.95,9223.0,2,2,3+,11.0,Relatively New,1200.5,0,0,1,1,0,2,119
flat,rof ananda,sector 95,0.36,5658.0,2,2,2,10.0,Relatively New,580.5,1,0,0,0,0,0,75
flat,breez global heights,sector 36,0.24,5825.0,1,1,1,8.0,Relatively New,370.8,0,0,0,0,0,0,57
flat,global height,sohna road,0.45,6338.0,2,2,2,6.0,Relatively New,639.0,0,0,0,0,0,1,49
flat,signature global the millennia,sector 37d,0.65,10906.0,2,2,3,0.0,Relatively New,625.7,0,0,0,0,0,0,40
flat,m3m heights,sector 65,2.01,13500.0,2,2,3,8.0,New Property,1478.65,1,0,0,0,0,0,44
flat,smart world gems,sector 89,1.0,9033.0,2,2,2,1.0,Under Construction,996.3000000000001,1,0,0,0,0,0,38
flat,tulip monsella,sector 53,6.02,20816.0,3,3,3,29.0,Relatively New,2892.0,0,0,0,0,0,0,68
flat,smart world gems,sector 89,0.9,8145.0,2,2,2,1.0,Relatively New,1105.0,0,0,0,0,0,0,45
flat,whiteland  the aspen,sector 76,3.5,11917.0,3,4,3,8.0,Relatively New,2937.0,0,0,0,0,0,0,0
flat,godrej air,sector 85,1.3,14541.0,2,2,3,30.0,Relatively New,1172.3000000000002,0,0,0,0,0,0,111
flat,pyramid urban homes 2,sector 86,0.5,9698.0,2,2,2,6.0,Relatively New,464.0317289999999,0,0,0,0,0,0,15
flat,breez global hill view,sohna road,0.35,5319.0,2,2,2,18.0,Relatively New,658.0,0,0,0,0,0,0,15
flat,hcbs sports ville,sohna road,0.25,4166.0,1,1,1,12.0,Relatively New,600.0,0,0,0,0,0,0,37
flat,eden landmark,manesar,0.5,3847.0,2,2,0,7.0,Under Construction,1300.0,0,0,0,0,0,0,0
flat,pivotal devaan,sector 84,0.27,7964.0,1,1,1,13.0,Relatively New,394.0,0,0,0,0,0,1,45
flat,cghs vidya enclave,sector 56,1.7,10967.0,3,2,3,6.0,Relatively New,1577.5,0,0,1,0,0,0,101
flat,smart world gems,sector 89,1.16,10500.0,3,2,3,1.0,New Property,1213.3000000000002,1,0,0,0,0,0,49
flat,m3m woodshire,sector 107,1.01,7394.0,2,2,3+,11.0,Relatively New,1200.0,0,0,0,0,1,0,74
flat,signature global solera 2,sector 107,0.5,8928.0,2,2,2,13.0,Relatively New,504.0,0,0,0,0,0,0,8
flat,signature global park 4,sector 36,0.82,7585.0,3,2,3,2.0,Relatively New,972.9,0,0,0,0,0,0,24
flat,orris carnation residency,sector 85,1.1,6686.0,3,4,3,6.0,Moderately Old,1489.75,0,1,0,0,0,1,65
flat,irwo westend towers,sector 47,0.65,12059.0,1,1,2,3.0,Moderately Old,485.1,0,0,0,0,0,0,56
flat,smart world orchard,sector 61,1.58,13739.0,2,2,2,3.0,New Property,1035.0,1,0,0,0,0,0,15
flat,afnhb jalvayu vihar,sector 30,0.85,12859.0,2,2,1,2.0,Relatively New,594.9,0,0,0,0,1,2,49
flat,"godrej 101, sector 79",sector 79,1.25,9038.0,2,2,3,1.0,Relatively New,1383.0,0,0,0,0,0,0,0
flat,signature global park 4,sector 36,0.72,6660.0,3,2,3,3.0,Under Construction,1189.1000000000001,0,0,0,0,0,0,0
flat,satya element one,sector 49,0.87,19333.0,1,1,1,2.0,Relatively New,405.0,0,0,0,0,0,0,22
flat,godrej aria,sector 79,1.7,7426.0,3,4,3+,6.0,Relatively New,1763.4,0,1,0,0,0,0,81
flat,tulip ivory,sector 70,2.35,9791.0,4,4,3+,10.0,Moderately Old,2160.0,0,1,0,0,0,2,65
flat,breez global heights 88a,sector 88a,0.5,8375.0,3,2,2,2.0,Relatively New,537.3000000000001,0,0,0,0,0,0,15
flat,godrej,sector 79,1.41,9000.0,2,2,3,3.0,Relatively New,1414.8,1,0,0,0,0,0,104
flat,signature global city 92,sector 92,0.99,6622.0,3,2,3,1.0,Relatively New,1345.5,0,0,0,0,1,0,37
flat,tulip violet,sector 69,3.25,10105.0,4,5,3+,14.0,Relatively New,3537.6000000000004,0,0,0,1,1,0,20
flat,birla navya,sector 63a,3.5,25925.0,3,3,3,1.0,Under Construction,1215.0,0,0,0,0,0,0,38
flat,parsvnath green ville,sector 48,2.5,12820.0,4,5,3,1.0,Moderately Old,1755.0,0,0,0,0,1,2,49
flat,pyramid pride,sector 76,0.5,6578.0,2,2,1,8.0,Under Construction,684.0,0,0,0,0,0,0,76
flat,suposhaa smartworld orchard,sector 61,2.25,14525.0,3,3,2,3.0,New Property,1394.1000000000001,0,0,0,0,0,0,0
flat,orris carnation residency,sector 85,0.9,6428.0,3,3,2,12.0,Relatively New,1402.0,0,0,0,0,0,0,120
flat,trisara our homes 3,sohna road,0.36,5980.0,2,2,1,1.0,Relatively New,533.6,0,0,0,0,0,0,45
flat,kendriya vihar,sector 56,0.65,8609.0,1,1,1,0.0,Moderately Old,679.5,0,0,0,0,0,0,143
flat,godrej aria,sector 79,1.3,8843.0,2,2,2,7.0,Relatively New,1617.0000000000002,1,0,0,0,0,2,116
flat,ansal heights 86,sector 86,0.67,5100.0,2,2,1,10.0,Relatively New,1496.0000000000002,0,0,0,0,0,0,115
flat,breez global heights,sohna road,0.25,7002.0,1,1,1,1.0,Relatively New,388.35,0,0,0,0,0,0,57
flat,kendriya vihar,sector 56,0.58,9586.0,1,1,1,1.0,Relatively New,544.5,0,0,0,0,0,0,77
flat,om apartment dayanand colony,sector 5,0.26,4373.0,1,1,1,3.0,Relatively New,524.7,0,0,0,0,0,0,14
flat,pyramid urban homes 2,sector 86,0.6,8000.0,3,2,2,2.0,New Property,675.0,0,0,0,0,0,0,13
flat,pyramid urban homes 2,sector 86,0.5,8319.0,2,2,1,2.0,Relatively New,540.9,0,0,0,0,0,0,35
flat,godrej nature plus,sector 33,1.35,8231.0,3,2,3+,7.0,Relatively New,1804.0000000000002,0,0,0,1,0,0,49
flat,unitech south park,sector 70,1.13,7000.0,3,3,2,1.0,Relatively New,1771.0000000000002,0,0,0,0,0,0,46
flat,raheja atharva,sector 109,1.6,5319.0,4,1,0,0.0,Relatively New,3008.0,0,0,0,0,0,0,0
flat,greenopolis,sector 89,0.65,5195.0,2,2,2,15.0,Relatively New,1125.9,0,0,0,0,0,0,37
flat,breez global hill view,sohna road,0.32,5776.0,2,2,2,19.0,Relatively New,498.6,0,0,0,0,0,2,21
flat,satya the hermitage,sector 103,0.8,5517.0,2,2,0,10.0,Relatively New,1450.0,0,0,0,0,0,0,61
flat,sahara grace,sector 28,5.5,14612.0,4,5,3+,5.0,Moderately Old,4140.400000000001,0,1,0,0,1,2,8
flat,imperia the esfera,sector 37c,0.95,5703.0,2,2,0,17.0,Under Construction,1578.0,0,1,0,0,0,0,66
flat,alpha corp gurgaonone,sector 84,1.2,9448.0,2,2,1,6.0,Relatively New,1397.0,0,0,0,0,0,0,13
flat,smart world orchard,sector 61,1.55,13478.0,2,2,1,3.0,Under Construction,1265.0,1,0,0,0,0,0,43
flat,hcbs sports ville,sohna road,0.3,4011.0,2,2,2,3.0,Relatively New,743.0,0,0,0,0,0,0,0
flat,whiteland blissville,sector 76,1.92,11500.0,3,3,2,2.0,Relatively New,1672.0,0,0,0,0,0,0,61
flat,mrg skyline,sector 106,1.82,13392.0,3,2,2,4.0,Relatively New,1359.0,0,0,0,0,0,0,0
flat,adani aangan arcade,sector 89,0.5,7763.0,2,2,1,4.0,Relatively New,672.0,0,0,0,0,0,1,69
flat,adani aangan galleria,sector 89,0.25,5000.0,1,1,1,6.0,Relatively New,430.0,0,0,0,0,0,0,74
flat,sare green parc 2,sector 92,1.07,5246.0,4,3,3,10.0,Under Construction,2040.0,1,1,0,0,0,0,86
flat,shree vardhman flora,sector 90,0.8,5925.0,2,3,2,0.0,Relatively New,1350.0,0,0,0,0,0,0,60
flat,spectrum centre,sector 82a,0.62,9538.0,1,1,0,6.0,Relatively New,650.0,0,0,0,0,0,0,0
flat,godrej nature plus,sector 33,1.25,9025.0,2,2,3,17.0,Relatively New,1385.0,0,0,0,0,0,0,56
flat,smart world gems,sector 89,0.88,7978.0,2,2,0,2.0,Relatively New,1103.0,0,0,0,0,0,0,45
flat,vatika india next,sector 82,0.8,6426.0,2,2,3,9.0,Relatively New,1120.5,0,0,0,0,0,0,0
flat,godrej nature plus,sector 33,1.1,7971.0,2,2,2,14.0,Relatively New,1242.0,0,0,0,0,0,0,56
flat,sare green parc,sector 92,0.85,6741.0,3,2,2,14.0,Relatively New,1261.0,0,0,0,0,0,0,0
flat,residency grand,sector 52,5.0,7692.0,5,7,3+,1.0,Moderately Old,4680.0,0,1,0,1,0,0,77
flat,godrej oasis,sector 88a,1.45,8082.0,3,3,3,12.0,Relatively New,1614.6000000000001,0,0,0,0,0,0,49
flat,smart world gems,sector 89,1.25,8784.0,3,3,3,2.0,Relatively New,1565.3000000000002,0,0,0,1,0,0,12
flat,ss residency,sector 6,0.48,5333.0,3,2,2,2.0,Moderately Old,90.0,0,0,0,0,0,0,54
flat,ireo the corridors,sector 67a,2.0,11428.0,3,3,3,12.0,Relatively New,1925.0000000000002,1,0,0,0,0,0,38
flat,imperia elvedor,sector 37c,0.55,8221.0,1,1,0,5.0,Relatively New,669.0,0,0,0,0,0,0,0
flat,hcbs sports ville,sohna road,0.32,5517.0,2,2,1,7.0,Relatively New,522.0,0,0,0,0,0,0,37
flat,ansal heights 86,sector 86,0.82,6029.0,2,2,1,12.0,Relatively New,1300.0,0,0,0,0,0,0,49
flat,zara aavaas,sector 104,0.4,7029.0,2,2,1,14.0,Relatively New,625.9000000000001,0,0,0,0,0,0,38
flat,godrej nature plus,sector 33,1.15,11558.0,2,2,2,15.0,Relatively New,83.196,0,0,0,0,0,0,38
flat,antriksh heights,sector 84,0.94,7000.0,3,2,3+,10.0,Relatively New,1485.0000000000002,1,0,0,0,0,2,89
flat,residency grand,sector 52,5.0,9615.0,5,5,3+,2.0,Moderately Old,5200.0,0,0,0,0,0,0,0
flat,sare green parc,sector 92,0.75,4820.0,3,2,2,16.0,Relatively New,1556.0,0,0,0,0,0,0,0
